id	muOM	rOM_ClxHorse	Fm	kapX	K	pAm	v	kap	kapA	pM	Eg	dv	wE	kJ	Ehb	Ehp	E_coc	kapR	TAH	TH	TA	Tref
1090	10953.2030556444	0.00809360821766909	0.00268269190210924	0.260910450372286	0.0162389896205273	177.267553175585	0.202253047636533	0.996474528831895	0.540425936292554	128.459049637048	4297.0838085949	3.85511492279358	1.27278611855907e-09	0.0026799894888089	0.472975051868707	86.1275312422453	27.9102472102493	0.502254365648841	26983.9214365929	274.315028245188	7849.58175944313	301.772143477334
1091	10918.6394882156	0.00765030670782924	0.00247555327171572	0.247926244826429	0.0189487291704537	157.863193012429	0.203805697847195	1.00961183881019	0.490181890518777	136.141570875761	4537.71641444694	3.83117390711093	1.30715102253417e-09	0.0025921233209786	0.503678451222368	103.126678328649	28.3275124803092	0.483678638972342	27622.9292523931	289.264589800313	8390.12588203289	266.489411680163
1092	10955.3593218606	0.00718555262896624	0.00268853365963604	0.264634328701627	0.0188488995232657	179.509616862703	0.199090918666488	0.838067324474179	0.507025487603736	130.732960424926	3953.86495360401	3.99496230322169	1.40643909157207e-09	0.00301789976240122	0.502779069193639	104.001306552488	30.4827299521156	0.464848295227857	27923.700035084	281.930897049606	7458.7779919032	318.439240142191
1093	11591.1369326804	0.007630399224158	0.00245150137563962	0.238342750548385	0.0189322798852958	166.203245172808	0.184567159474446	1.02222086147558	0.46986273873006	124.067763887588	4125.93107896559	3.86180524370167	1.43810621805219e-09	0.00276303082665699	0.50344271522481	95.8764633744624	30.3783260267377	0.47547401096439	26882.2689736262	269.040877459049	7943.47719247974	286.260162641106
1094	11776.151507129	0.00780032685880093	0.00250150360966194	0.257848318224214	0.0182465811089622	148.332414112994	0.191130075805197	1.00124536623088	0.51187395611275	115.221741302437	4312.70915524839	3.85558426030912	1.4528553081776e-09	0.00265314676208454	0.525656164460816	89.1132778998166	32.2265501495209	0.433598228793126	29143.9535235404	292.787678622697	8399.3313239269	287.54181160049
1095	10903.3625437785	0.0073358935261013	0.00230476379433014	0.232706132587697	0.0176494702827707	175.104622957082	0.188584356099349	0.942716535075987	0.500419101490872	115.041501465705	3904.93396257805	4.29409614007687	1.22397009615861e-09	0.00254126594872498	0.543328727479093	104.440028584361	32.2408501170706	0.458769999046344	28284.8747010576	264.43393820582	7839.61054255068	310.5061669786
1096	12276.6904834053	0.00733062151674628	0.00255979670893196	0.260870408359263	0.0177637247202219	153.654342888752	0.210194477637829	1.00336361404376	0.48720270446171	127.691886030785	3921.23358728029	3.55927377049578	1.29007942021573e-09	0.0026195988504685	0.542482094396837	96.1280546999169	33.3076380994264	0.512265712879598	28703.3824631944	319.621835016087	8565.1779276494	286.430836935453
1097	11549.2049689544	0.00856691110458607	0.00231846334362477	0.239501193894167	0.0170079328340935	149.787571236426	0.193267175124912	0.899990374608636	0.521271887759166	115.430474452651	3772.95122930096	3.72854332086165	1.35880662488481e-09	0.00294731383884042	0.457313496991992	91.3559441732965	30.0377767000794	0.494716455239104	26635.2256910177	265.282778042983	8584.86834539957	270.949114555961
1098	11726.9926465396	0.0081339965803924	0.00241324475632347	0.240656619968545	0.0185280544463145	158.65177333517	0.20385802036779	0.904600670925155	0.478449060028675	117.51113201539	3901.4832435457	3.9008068408072	1.41524040971864e-09	0.00305949685345944	0.479461739119142	89.4767235868308	33.0805175280459	0.434289509265218	27764.8178482195	279.987040002197	8558.28914123066	280.426009934663
1099	11682.750718561	0.00810185707887076	0.00257389418031052	0.251650024904776	0.0161419816974979	153.011580612725	0.218084315804886	0.947905438435455	0.487500893645175	122.953852935503	3982.59255858031	3.6719236839097	1.45604290365446e-09	0.00281578204160915	0.5471792250406	93.695950305061	31.8470632240977	0.444535508371191	30387.9026237992	297.309351512808	8529.15133451596	318.627177041883
1100	11342.4843723373	0.00859637856931994	0.00256993818447534	0.266149913336243	0.0184202614223342	169.811555430237	0.205415728258267	0.980861776022357	0.505619661856536	118.549443315421	4402.35631858897	3.91265143226599	1.32722823768212e-09	0.00282741036771024	0.516065266216174	86.2441809602962	30.592573828429	0.512483280129963	29799.9626658275	311.887628520858	8189.71932693869	273.756202512311
1101	11603.0550166313	0.0073566727845096	0.00252914465678316	0.278778271387517	0.0173541020325869	170.631171677625	0.201847748566596	1.00092655921828	0.529643417073018	122.024155094242	3974.91069805799	3.97613208679017	1.25803034987841e-09	0.00278595388247995	0.520444383053109	98.7248465756383	31.7102015508544	0.433836198084755	26549.4229178294	265.262942021079	8756.5036843013	309.438110059721
1102	11281.3734623976	0.00788125978207625	0.0023280081525201	0.259118153807055	0.0162895728094736	156.074420137191	0.188021617460279	0.997220333616701	0.466839041773695	118.73237199367	4073.24038202814	4.32409120048862	1.33207110218322e-09	0.00284132451568251	0.462514514615759	96.6179734018841	32.5316114746016	0.496783742335392	27341.8149053468	314.518574150912	8200.3279731486	283.038739776637
1103	12794.5013371389	0.0084926400141838	0.0025714650271114	0.252470867387764	0.0174591426452743	167.228336924324	0.202058476237822	1.01906703041572	0.519039191793697	133.329015225889	4112.07898622816	3.90870949501405	1.21543672692813e-09	0.00264258789663753	0.495417528343387	93.2344113322436	27.6227929643244	0.434652367414674	31165.3719691676	280.566160340849	7511.34317482784	300.202868782086
1104	12633.7319548102	0.00802471485458091	0.00235537128541507	0.273686115999799	0.0191725023036171	159.339649016839	0.20104497117647	0.997190703429985	0.500686963748164	132.999104556008	3972.43554113656	3.70836085140938	1.36285433136485e-09	0.002637355104768	0.539250633493066	90.0667578478288	30.2555667233281	0.468567588787992	29175.2230220591	301.559425570257	8674.76447127536	315.453978709297
1105	12431.3524955045	0.00749535145987636	0.00229438160303347	0.272637927579973	0.0182004961031293	157.867658217121	0.217090863371557	1.00570187743739	0.513678293841006	119.183582020956	4218.21546186088	4.27715658553876	1.310753349037e-09	0.00270595259240535	0.538704321905971	95.0582686592676	27.3399608295653	0.437493984593311	30546.647861891	267.479660302307	7750.5263558872	268.72433499295
1106	10670.6956688734	0.0085362290042284	0.00255935304542072	0.24715998630831	0.0180629089180324	153.84974071851	0.21838679852129	0.915994756059316	0.520617874822719	119.706706575528	4232.09222016945	3.93629129691981	1.37864129963517e-09	0.00258376355184889	0.499973208061419	90.1320205458989	32.2412031937242	0.483503847594839	29991.448112356	263.903999179583	7308.1011563275	267.545488562793
1107	12016.3574203849	0.00761513154143225	0.00278873448191192	0.256517159364838	0.0184279642915037	148.870926922951	0.210051100125248	1.01931024282665	0.561532006847742	133.379500927138	4171.95235089306	3.63013537838357	1.3724927471797e-09	0.0025994744308285	0.459973564767279	92.8012863904415	32.6777098392472	0.515784603309585	29393.8040806097	313.957670210972	7828.26663353518	273.238227444505
1108	11888.7546976609	0.00820584813226936	0.00273262882662714	0.262089010206331	0.017043819536034	167.285677317297	0.196274839386307	0.86304388515559	0.536188607735862	128.135645002867	3779.51825135378	4.07410127740121	1.2317154097423e-09	0.0027273204283068	0.528328598756343	101.33693865558	31.4518121695276	0.470065975056495	30074.5115352329	290.211234666072	7308.14141287096	312.397184746335
1109	11188.9892985206	0.0072108223960368	0.0023077227757426	0.258521822879557	0.017144871729129	160.111189794838	0.197431749659339	0.935300391366379	0.467053971564793	132.517017287076	4558.32832113341	3.69638771410799	1.28087557855556e-09	0.00262604079047204	0.509847289323807	101.547668655637	31.7793269066885	0.497776997282635	30157.1459606639	310.32352536669	8640.63003447987	308.115664711571
1110	12815.2547464985	0.00809468379716138	0.00278399905388281	0.264447898332216	0.016264031695269	162.990784266433	0.214716495012464	0.944019941411535	0.495869242216717	119.54331275085	4048.01327484497	3.6983096337528	1.42040344836181e-09	0.00274108126548836	0.474954985268414	103.854254995929	30.314324186027	0.508490976830944	29419.8838225566	317.718477149978	7458.88766747378	290.031427702138
1111	10591.2442784244	0.00769970931237191	0.00249203957671914	0.277225023487955	0.0178244406719087	168.881327853426	0.197491881212285	0.873073500230438	0.5049456636735	136.919545724289	4168.07030897676	3.77193894393276	1.47032224502182e-09	0.00257610277013923	0.46916436876636	102.732073726191	32.2728343610913	0.488039041718002	30267.9559125681	320.631395728905	7977.92334747091	320.392710488136
1112	10661.8755892664	0.00714469591819709	0.00244187081826814	0.241820403204113	0.017650290630145	149.523090640046	0.209431618327284	1.0072739113233	0.462022117436561	127.173504765979	4385.65610922589	3.92204960685456	1.27748566005584e-09	0.00258885186745883	0.548821303457953	93.7689601004645	31.6749295985457	0.506669825040735	27426.8202284584	293.09688132776	7438.68864000812	314.871247903726
1113	12739.0327849472	0.00842920059481552	0.00274968055060264	0.266229267423973	0.0166961977870055	158.917277279962	0.184599422895089	0.852701452849405	0.514033136879769	122.669731035735	4350.59998046043	4.10207861039555	1.29643578371909e-09	0.00263490186458495	0.516131563717499	93.266299139075	30.7504959822558	0.486563228550367	26329.3668960687	273.645395974573	8417.85121251643	294.78724469196
1114	10846.6158515168	0.00800208873183969	0.00233058361874782	0.282804601257015	0.0187107366253473	175.860877356566	0.208835362921124	0.893891313474644	0.475681924330606	132.406633648602	4057.66566671426	3.74972112928517	1.24167039086344e-09	0.0025421140114279	0.513736096885987	91.9894332553069	27.7301963048149	0.476794211708475	30596.7803355306	291.414464512393	7846.44557199143	304.827523934629
1115	11051.8616871815	0.0086829156693913	0.00265757503465749	0.237315901828464	0.0182990513150906	158.861878798539	0.204387843666812	0.979882989847152	0.47965469448755	126.607682139552	4367.44403508524	4.06815467790468	1.29299670865051e-09	0.00297521320524327	0.470160870067775	101.051935581544	30.5641394398268	0.507840564210201	29864.2508556368	280.552819086313	8313.25389896967	298.008677658066
1116	12517.26677272	0.00838328667627862	0.00267700270788185	0.276468481894489	0.0179146908088205	153.694045278253	0.221388862706227	0.916936235286528	0.460668974050251	114.255863342467	4473.66197202494	3.63244176517008	1.36818571014507e-09	0.0029918182109022	0.479760494199581	104.310047863754	30.1239706616234	0.47632568926434	29946.9165870105	273.460816451609	7380.73378047198	270.312752085307
1117	12669.1659151576	0.00787635657572346	0.00258570600294266	0.247293817243539	0.0170449093263913	158.601085208915	0.182940191508364	0.891680047505228	0.526721903953492	130.921317552421	4321.80878930949	4.19300713404315	1.35577178772837e-09	0.00301798836288848	0.496359049831517	88.5356820089584	29.9158994305283	0.475348148233024	27412.2088196455	310.66748697456	7466.24777241349	309.577595331813
1118	10781.5051771794	0.00861612455992671	0.00235786043684781	0.234501391375903	0.0163009978448264	155.386403645761	0.19354354007313	0.89723749155636	0.509107555397647	124.374428391187	3845.4904982741	3.7342347855703	1.22486283003977e-09	0.00263076043546842	0.518307192786597	101.817626727788	31.023592291791	0.470455152387731	27665.3906187275	309.113586356975	7337.30234180503	317.839628682355
1119	11858.0960800499	0.00856912781310473	0.0024170547486892	0.251220425347053	0.0190674975266838	150.42398806707	0.188934255595896	0.840327625857443	0.462532670888398	120.043582020826	4167.47120005908	4.00457477692049	1.44709532057969e-09	0.00286992423850852	0.532793797249906	87.8994697441515	30.3752695818599	0.441757416948676	29508.2659181207	321.973936721459	7572.32845535055	322.457998842152
1120	12672.3362072557	0.0074220099319269	0.00278763909436297	0.246799956022203	0.0171222144093476	180.563099919846	0.201021129989224	0.929835570081105	0.463748186420416	132.763040523254	3957.81209557266	3.8473552254634	1.31325520722568e-09	0.00265155747263599	0.480940202204511	103.460727184165	27.7662961094622	0.433502573637525	26941.7487345054	312.126442278586	7365.87851387821	309.257413371748
1121	10912.1732028387	0.00807803349689674	0.0025084115575796	0.275021905715112	0.0176990436077099	149.373764490318	0.193472184894737	0.993238893289883	0.531049409295595	125.381016773335	3809.08123398954	3.75894284393638	1.36633293633647e-09	0.00252358661390603	0.541371343052015	95.852032133258	29.3731611251701	0.505112755376613	26915.3355288436	287.693631407283	8158.83146033287	319.81450959781
1122	12201.7744495673	0.00735118502760725	0.00269920312525928	0.261954815389216	0.0171111282038307	168.287617892949	0.217518904523626	0.989444902647352	0.45984493281988	137.945853475551	4008.40181952366	4.24854461394949	1.44923131428706e-09	0.00291819509813902	0.463151981774718	87.1456262496221	27.6233356762975	0.44537356252782	28661.3991135964	307.871667523757	7784.03769056164	313.370482728155
1123	11025.6386079406	0.00770538961773198	0.0025045935090825	0.279003414750472	0.0159992115936885	151.696908018505	0.221873193840701	0.902779494374273	0.502176380887604	116.214893665854	4112.53953131489	3.63055878187763	1.40819813151304e-09	0.00257078379285168	0.451935432781465	103.242634542259	32.5232445808835	0.448577234452823	29829.5296105207	320.240018616505	8352.47399279736	271.748104466237
1124	11677.849560231	0.00772223886635592	0.00263632943673879	0.235455037027225	0.018259235580775	167.276448878087	0.191216962611256	0.993881300447532	0.461313478848827	130.67183444642	4460.43811807935	3.6323601716198	1.21510544150388e-09	0.00264964339779862	0.490804088767618	100.860676896967	30.3416372627933	0.505730336455163	30598.189985205	318.880190311093	7657.41848892979	318.096193127066
1125	12768.4203430172	0.00843369351395974	0.00257434702653959	0.253764758773427	0.017844218884469	170.28734497617	0.191714127258603	0.896965214012805	0.49246076575066	118.042623846126	4393.99377564518	3.98433543328894	1.4226973547087e-09	0.00257463306492046	0.499474104563706	92.1838180024074	31.22397157868	0.468452384009724	26100.6978629739	307.315833941288	7456.89563711323	290.077305145995
1126	10730.7592042722	0.00728332615324762	0.00269194119996056	0.253666360536497	0.0170660240924126	155.478106901543	0.217442539270883	0.962179026881587	0.534496120921965	114.903111209124	4437.22116602454	4.26109293320216	1.31011562453127e-09	0.00269441118707699	0.514352321298793	103.897932493402	28.4713797284756	0.510837413278641	30965.6776865013	299.479496281669	7814.08946209773	311.378042041771
1127	11723.7605452817	0.00807714085419914	0.00254342509612534	0.261422905275598	0.0170678691296624	172.449966825051	0.18553543041816	0.845273756095273	0.501534780885861	116.846846169806	4065.21986714285	3.73750555155333	1.36042711131638e-09	0.00271442810732773	0.480474159540609	85.6756030630632	28.255001500003	0.478368720563594	31103.9345118334	318.389625006486	7725.54142902233	311.669328133056
1128	11351.9345694361	0.00812873017482665	0.00270307541423738	0.252813271267992	0.0180538923216295	163.802612724565	0.184443470039191	0.910729332633773	0.497026202108967	113.41020449602	4392.60098401019	4.28705403804313	1.44671509530796e-09	0.00306143930435241	0.50520062088035	99.247516725244	28.0377826754097	0.477007400807925	29803.6775448709	293.805533716064	7556.33705229573	298.737405441969
1129	12290.6469375361	0.00738677961269869	0.00242049478287585	0.267807697048131	0.0187780022017797	166.992867898615	0.184468119802354	0.946411843427131	0.47788131036316	126.523822919056	4191.52696443694	3.81455953247612	1.340129000849e-09	0.00297884491532687	0.513646677997895	97.9340009569419	31.7824639061447	0.488779391512508	31373.4307421255	299.268557734638	8426.37500224672	272.606205674517
1130	11303.174633123	0.00729422699747393	0.0027883328996975	0.271657708399091	0.0160694428121187	164.208611254767	0.186074929957427	0.87376939093621	0.481757382383314	122.206193511193	4176.66735628969	3.58082258229842	1.40849268079018e-09	0.00262211755841975	0.491861004754901	102.030780490124	32.1930467459802	0.446110420498298	28954.5066676801	297.132415481918	8436.88960856497	276.853712078244
1131	12737.3234643135	0.00839814503288828	0.00250154772569612	0.265309436261002	0.0163468925201688	176.210594590763	0.190562810316505	0.934903530476661	0.547974809309491	123.405007759728	4023.72270301078	4.19834967856994	1.40564537642291e-09	0.0028886790177451	0.479252090980299	94.7787817725036	28.2211689859591	0.429392152433284	30064.4996942137	286.109238139801	7827.50502651595	277.133483149849
1132	10788.8552603172	0.00813339280208778	0.00240370122410748	0.238525480887294	0.0158664067125823	175.065027330369	0.197411497788383	0.891489797573523	0.530435144560272	132.3630796981	4264.65870674392	3.97630924770841	1.38765545460321e-09	0.00257885370281953	0.536234780331142	98.0419920913968	32.1232824638858	0.464423667254159	26486.520804523	282.826534161251	7702.49299907908	297.089440428831
1133	11114.7248367872	0.007945973018442	0.00238619450170156	0.237210650026146	0.0173176010689409	177.344969809055	0.197765493581509	0.984326206134204	0.509396929492382	129.553255660264	4264.64900639532	3.66737237666734	1.37063838414354e-09	0.00274695513878153	0.469750636490062	90.5543437749315	29.2261931249928	0.45809423868428	30356.7896831082	300.04811978925	7927.47569000497	311.274731058937
1134	11699.7828316363	0.00840183821309656	0.00243464655133169	0.260851140556298	0.0170631942849644	171.018484780854	0.185574923076956	0.949330098445402	0.475055164338113	134.191392445969	4466.06497494392	4.14210905174026	1.20935171439145e-09	0.00257247977545252	0.463297619484365	89.0957490974232	27.6040568125695	0.518112369604642	27609.6952809603	309.748840102628	8093.2163931828	268.511371765689
1135	11540.2971400414	0.0074430338592371	0.00279130414862204	0.2679124293264	0.0183567656995906	167.414937505005	0.194560754228616	0.864404513002876	0.482873785374477	120.32643036942	4357.3388249049	4.27329115121858	1.30680585038187e-09	0.00274105930798422	0.515737630659714	86.241716133215	29.325869728975	0.467613328906009	29861.8588481331	299.938379839193	7508.84284599461	271.634491629358
1136	12029.2411841964	0.00832810540276738	0.00261432485342883	0.249390331307799	0.0174055410729395	166.449614886818	0.220406384106446	0.91193421266092	0.552178153545153	126.7685013862	4030.82321871966	3.70572206154466	1.24519148922162e-09	0.00288461835447983	0.50466558674816	89.045207843191	31.2474453760143	0.437498818438035	28079.9677044852	269.203906774931	7178.70275529474	291.51864700584
1137	11603.0958827678	0.00814873726185663	0.00266350966455489	0.263800623351987	0.01639786730392	149.684179222165	0.214623731733328	0.920920763756088	0.503325239635864	128.199816626301	4011.16908296458	4.15131026762072	1.36548910755739e-09	0.00270736930123237	0.45017898012884	99.1864057929781	31.6304734852184	0.495769439585274	29845.7296245615	290.427080223821	8031.90944100916	297.406816468143
1138	11331.9485132117	0.00776326662501376	0.00249087515534535	0.269588379812613	0.0164043510509133	159.836642829645	0.185601784116849	0.904221936834161	0.514786000841204	121.614619532065	4129.9974288688	4.02614882146008	1.35193044273769e-09	0.00284927737926571	0.453987142676488	87.7284310769318	29.5534274510033	0.457042769771069	29078.9145025192	305.430207758378	8294.48748640641	302.349987397655
1139	10637.2499729041	0.00732087015500497	0.00244868895867616	0.237685037283227	0.0178120400505094	175.988329283576	0.215716704412438	0.896458972554887	0.548879107028316	137.344193081874	4548.89391791322	4.27013619919773	1.28768416157011e-09	0.0027414922044307	0.495147519675083	99.9115395828276	28.8949943208434	0.501821279027499	25985.1360735483	288.068094949219	7398.67238452621	282.982414209763
1140	10993.8921490079	0.00719744954442652	0.0023770832329385	0.236829811470117	0.0182073787224898	159.017006393215	0.193150147124603	0.854334678648259	0.460404624986812	132.46063737283	4389.1806954389	4.12845002909424	1.40789539862946e-09	0.00269343657716503	0.454407619056292	99.543305882446	31.0840736577194	0.471912620572839	29961.7689326988	315.88518145578	8229.05016154498	290.177414633436
1141	12603.7790598767	0.0078289197873177	0.00258521637161896	0.272647478157934	0.0174995042179003	154.951037791567	0.201789569922704	0.915976282444135	0.465411671906663	134.072820129124	3871.70220038476	4.27162503662519	1.35612805179041e-09	0.00283305206036442	0.495467711566016	97.6750681243707	28.8776559693925	0.457948933474254	31063.825770223	265.278585298844	7950.14565020241	321.360215891055
1142	10638.700806289	0.00822629820469022	0.00230006962357014	0.269611967175174	0.0163149785444336	175.332624980109	0.196930353852129	0.890236284839641	0.559589283556188	131.184469676097	3770.35020314935	4.24246469730511	1.4595766419054e-09	0.00280821664375425	0.514262759219855	93.3455220187325	29.7961631798465	0.515193739287788	27394.0778806573	319.527916668095	7980.13367230706	305.043991924804
1143	11777.0685680117	0.00836339330745377	0.00256872278171238	0.280168478624895	0.016743437951169	170.668664033739	0.188745017962288	0.928793016520352	0.498266478541493	138.014716586494	4382.74349502134	4.294713855437	1.3738292006949e-09	0.0028604973724206	0.549518724973314	94.2738483490711	29.8271923339292	0.457012228907552	28600.3127543372	306.51333867982	7197.49011100642	316.570129616878
1144	11723.0954631837	0.0083514502093588	0.00266490695769768	0.24663780502528	0.0159552808690611	158.707083158027	0.198316790464735	0.99265036316616	0.485847185419709	114.715084018107	4408.65912067667	3.8149134564586	1.46691647886559e-09	0.00277557583521386	0.539450110006146	97.9540179533167	30.1566919511314	0.495811500619166	26553.3736410434	275.576691582985	7877.8890504308	283.710601214822
1145	12575.9216424543	0.00871777183022099	0.00276359957519472	0.251355473066401	0.0183450367278373	172.997014204245	0.197998988769734	0.876809056867347	0.559551199229271	135.548801347367	4182.48346753982	4.2250716943969	1.25898846337283e-09	0.00302358262139261	0.473905275668949	87.7440469646077	31.9215505495798	0.476601519827964	26269.293037185	283.095429717116	8062.99500509761	309.953064847309
1146	11773.4857615549	0.00794591340708649	0.00258607440763079	0.234360755388066	0.0165125684614135	164.829496610072	0.203980556969605	0.999181467124033	0.558364380339067	113.834500798197	4553.49001008668	4.08004571435973	1.42949107431173e-09	0.00288864693864402	0.539815254602581	89.6621131801666	29.1855968590938	0.433377986459527	26179.9375013798	283.159335993808	7895.69229804166	322.206769781718
1147	12160.445692311	0.00846521861164235	0.00266612093202732	0.277575929611176	0.0191068114799503	180.083103526123	0.19419039152341	0.994132149660741	0.512177647280088	119.54668186429	4379.76837531552	3.64638384835096	1.37453011866519e-09	0.00259725581054469	0.520260436274111	95.2105377886416	31.019928985972	0.509700100782793	26653.4468072932	307.126348800231	7709.61937776916	265.942103533812
1148	11365.3250361839	0.00820179159820229	0.00272829537129123	0.233816753193922	0.018156241638774	177.703589736773	0.209386117643565	1.00071492468168	0.474139159760787	121.587607072438	3812.32273169588	4.1419659048575	1.32895541801928e-09	0.00260060138571155	0.519410342886113	97.4925673282864	29.2443346336503	0.482213687450858	29960.4868282331	293.231530906651	8317.26306301877	282.782176041771
1149	10654.4991219509	0.00820441270410083	0.00243168694344461	0.277954968184512	0.0178806548061725	166.785508911591	0.192233246450648	1.00868321772411	0.4790945490835	133.223716695984	3891.79634142015	3.72547114841174	1.31018279134594e-09	0.00298621175284535	0.49892152112443	87.4316266730926	31.4560139953233	0.486444992176257	31298.6241478357	319.224337670598	7990.06989518479	285.39105943979
1150	11252.0632120874	0.007837518106029	0.00264649749153573	0.235828492233809	0.0176288070313158	162.575912176557	0.193221407790203	0.837969914420368	0.512648454385018	130.346640538867	4567.6472095638	4.31360246315366	1.46665587904118e-09	0.00264638181187017	0.509127275645733	94.6002721412885	32.2338511156719	0.45958154275897	28486.7800609791	312.340922735892	7188.96510081813	311.53423685459
1151	12795.5662860582	0.00767901987255933	0.00231131259336621	0.250618937335722	0.0163525181408571	163.325817052992	0.197243614442283	1.0162175517287	0.491714342458406	119.581131617865	4308.26076666005	4.14208031152375	1.39338505777745e-09	0.00279894734100262	0.534916421864182	90.0061771218656	29.0586559524294	0.50992368804873	27072.8134131059	272.359728173409	7284.62589812577	275.074634179813
1152	10534.1895461082	0.00818128998295236	0.00273356941739973	0.253074299766775	0.0164465166955367	152.67326305965	0.222705793819409	0.951660652262019	0.465176982370252	130.672222910668	4137.38629815308	4.0977342398488	1.45107392487573e-09	0.00269367706338437	0.470329901692458	100.23006908307	28.0430217108466	0.454901434554486	28795.0220998027	267.993719359096	8714.03344136328	293.815619008823
1153	11863.8276842795	0.0087103077128456	0.00253689808760881	0.251807767065614	0.0162765150276963	148.797635683604	0.196652367582116	0.860837364870007	0.506198933101515	116.771675042412	4388.58706468595	4.12375864909496	1.24494470207253e-09	0.0025271228395991	0.49917519739829	99.6247514033997	28.2034769867957	0.473379231720464	31440.0191529421	307.065117674768	7345.43296095319	311.958297618688
1154	10709.7567707067	0.0073134095586827	0.00246286296520121	0.248109128813166	0.016766902592537	173.083533122232	0.202255973900948	0.973410067586037	0.542344689126662	135.682550414382	4283.21855649701	4.2634263209044	1.21921673889598e-09	0.00264042853028364	0.497437011450529	98.1472397232414	31.6493306761142	0.441356443646364	29075.8108712034	310.733107190672	7279.24814419299	309.854037054065
1155	11277.2180407774	0.00849764254597575	0.00247660953770447	0.2770197469851	0.018397182742185	173.315194443818	0.21563751714427	0.932578289302848	0.479045764357387	129.469862390826	4166.74896157794	4.01660684149712	1.43731300402433e-09	0.00282646380701512	0.545683521800675	94.8017757677631	27.7349237728529	0.440280026636319	26630.5455061374	270.72856355885	8418.54597178996	276.357278382494
1156	12659.6111544035	0.00821677324260464	0.00230545577422678	0.277066318808589	0.0188012057915982	177.84296288752	0.214602771459827	0.980256844696859	0.491827160370536	130.377221980845	4281.76451943214	4.01435848879162	1.36692583695101e-09	0.002603418315501	0.544888476538472	102.648319838066	28.0208552496005	0.48479605212342	30678.5604396719	313.304743122198	8585.25063659772	311.645910149887
1157	10598.6964272009	0.00743057824048838	0.0023344754947871	0.241891057105176	0.0157781811364219	151.547677172711	0.184363740440421	0.854698360272953	0.495936807091208	115.923640005947	4107.79099679966	4.08492431585211	1.43875516863745e-09	0.00304654542785841	0.45475091941189	93.9885453761951	33.1440162262414	0.486951208761893	26559.6772179124	277.90244444957	8134.00230119862	313.108011556047
1158	11122.8793395963	0.00723422591268271	0.0024543239731716	0.259113284736313	0.0190244433926046	156.107182891862	0.183477683363045	0.913336865779152	0.533706224830262	116.622995997132	4402.05744831637	4.24670117179165	1.25902081709886e-09	0.00298079230339704	0.454454983305186	95.1829407576402	32.5554920323715	0.506994658570038	28910.3387218202	276.376134769637	8718.87197904922	312.293876084147
1159	11303.7270734645	0.0084583277124879	0.00237812140199766	0.262552257821616	0.0173007627590122	162.834510709783	0.21961526453645	0.897545321358377	0.513020392564638	118.689181390638	4600.14729549903	3.611912843592	1.3380092903656e-09	0.00285106473287484	0.475831564189866	101.33308511449	29.8172752785292	0.452993734406773	27694.9202865362	305.210965573937	7873.19496876858	295.44320852896
1160	11882.3441401217	0.00848451574696004	0.00259978822963089	0.276034899975825	0.0174510263941437	165.945262750313	0.208707608860228	0.932771966271219	0.514692627410009	123.416691855392	4250.38871792434	3.68608952364884	1.25191701677041e-09	0.00279797162961932	0.461490273708478	95.2594240852701	28.7460925468858	0.442817326349905	29288.7049570563	268.871102280002	7993.69155973308	321.035215395598
1161	11611.8789159972	0.00744806862490475	0.00266603758800346	0.233579473082162	0.0188737734205434	150.931424145065	0.216172156954156	0.851476779953814	0.559505307936971	125.127199726612	3995.33862886787	4.08538754778914	1.46936970154159e-09	0.00277901499824803	0.518785506882705	94.988639242942	28.978954324713	0.507414014545502	30910.2881948347	283.469250548836	7302.18810193874	315.144200998382
1162	10774.8800435476	0.00865190046596685	0.0027463577822607	0.275273640352394	0.0163381655432638	150.679513650108	0.203508335944926	0.9119985918565	0.508889944385458	128.281322449772	4470.26125419913	4.22544310188387	1.45179564078609e-09	0.00301170404344727	0.512934378953651	102.246556456233	31.6892325074021	0.427519535466563	29997.0427750959	276.324428040516	8547.14682951793	270.64201098039
1163	11464.4014592422	0.00768078765418679	0.00233661837625634	0.255116994188726	0.0166755208715228	175.274636299638	0.216456696060915	0.954416246292517	0.51909599907354	138.240275466861	4177.30823397348	4.33477247617673	1.38202580053806e-09	0.00302317340989653	0.537411753460765	93.1470137046627	28.3326926346216	0.47954675406334	27479.9377901363	276.493838119637	8458.16886504143	270.323767046661
1164	10701.6072383244	0.00744305340588	0.00243795912759602	0.270272355503216	0.0160733224146338	170.275410546008	0.213766568466229	0.886874343688041	0.489247755220579	115.868254174087	3998.52417484662	3.86656990646152	1.30351207036963e-09	0.00268551096111378	0.521760960109532	100.046880114947	29.602187193742	0.457430009728996	27924.253715435	315.764550739191	8433.46894631833	302.806341211013
1165	11363.0295119388	0.00836201895479355	0.00248010138395242	0.268718878615648	0.0172301403514864	174.863629890317	0.219685257081492	0.990324972633119	0.533740928825084	123.869600826963	4205.55590991746	3.91149948320119	1.42825709663434e-09	0.00295250952690183	0.530840083654039	96.6521008038581	30.8315529234819	0.466436320042703	27730.4788866313	282.30611565385	7501.89505269714	321.973839836477
